"Identificador de la publicación","Identificador de la página","Nombre de la página",Título,Descripción,"Duración (segundos)","Hora de publicación","Tipo de subtítulo","Enlace permanente","Es una publicación cruzada","Es una publicación compartida","Tipo de publicación",Idiomas,"Etiquetas personalizadas","Estado de contenido financiado","Comentario sobre los datos",Fecha,Visualizaciones,Alcance,"Reacciones, comentarios y veces que se compartió",Reacciones,Comentarios,"Veces que se compartió","Total de clics","Consumo de segmentación del público coincidente (Photo Click)","Clics de otro tipo","Clics en el enlace","Segundos reproducidos","Segundos en promedio reproducidos","Ingresos estimados (USD)","Impresiones del anuncio","CPM del anuncio (USD)"
1107192428114755,100064720237286,"Alcaldía de Tuluá","¡La niñez se celebra jugando! 🎈👧🧒

Este 26 de abril vive el Carnaval del Juego 2025 en el Parque de la Guadua 🎊
Diversión, juegos y muchas sonrisas te esperan desde las 10:00 a.m. 🕙
¡No faltes! #ParaSerFelices 

#CarnavalDelJuego2025 #NiñezFeliz 🎠🎊💪🏼",,0,"04/05/2025 08:11",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02nbaPYpufqwPVuPXPJ2DtHGs9V2NLUuV14Ky1kYF8N7KRS2y4Eot9A3FJUGMsYgtDl,0,0,Fotos,,,,,Total,3832,2681,80,52,1,27,71,36,35,,,,,,
1106532761514055,100064720237286,"Alcaldía de Tuluá","La carne que consumes ¡debe estar en buen estado! 🥩⚠️
Desde hoy rige el Decreto 2016 de 2023 📜 y arrancan los controles en expendios de carne ❄️🔍🚓

Si huele mal 👃, cambia de color 🎨 o no está refrigerada 🧊... ¡No la compres! ❌🛑
La salud es primero ✅ #ParaSerFelices",,0,"04/04/2025 15:02",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0riK1GKJGXjDdwi6Li6uTzVStLPLgBvoFUgfkGaMTAwGGRuPAgKvmtadaaqPzQaU2l,0,0,Fotos,,,,,Total,2771,1716,40,28,0,12,93,86,7,,,,,,
1106346294866035,100064720237286,"Alcaldía de Tuluá","#Educación | Secretaría de Educación de Tuluá fortalece lazos con rectores de instituciones públicas.

En una reunión clave para el futuro de la educación en Tuluá, el secretario de Educación, Robert Posada, sostuvo un encuentro con los 18 rectores de las instituciones educativas públicas del municipio. Durante la sesión, se abordaron temas fundamentales como la infraestructura escolar, la tecnología educativa y los programas de formación docente, reafirmando el compromiso de la Administración Municipal con la calidad educativa.

Lee la noticia completa: ⬇⬇⬇
",,0,"04/04/2025 10:00",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0TypNfWPCKmYSpTcJUUAEWWRiRCdFG7CX3ChyiowCCAtXDFPAf6Vrdf2q7sPRbXo4l,0,0,Enlaces,,,,,Total,6453,4068,180,122,10,48,248,,83,165,,,,,
1106345158199482,100064720237286,"Alcaldía de Tuluá","#Noticias | SEDAMA mejora visibilidad de semáforos con poda de árboles.

Esta intervención tiene como objetivo principal despejar la visibilidad en los semáforos, optimizando la movilidad y seguridad vial para peatones y conductores. La iniciativa responde a las solicitudes de la comunidad y se centra en áreas estratégicas del municipio donde las ramas altas y frondosas dificultaban la correcta visualización del cambio de luces.

Lee la noticia completa:
",,0,"04/04/2025 09:59",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02sWBJaDPT1uLfxwYB3TpFZVfe558kR49kkguWQR7bukeZkrYjPS8xu63uRoKMJ8Sml,0,0,Enlaces,,,,,Total,1490,971,31,23,0,8,11,,1,10,,,,,
1106343104866354,100064720237286,"Alcaldía de Tuluá","📚✨ Recuperamos, remodelamos y entregamos Centro de Servicios Administrativos del barrio Panamericano 🏫✅, Este espacio, que por años estuvo en abandono, hoy vuelve a la vida para beneficiar a estudiantes, docentes y toda la comunidad académica de la Institución Educativa Julia Restrepo 🙌 🎉👩‍🏫👨‍🎓.🗣️ 💪🔧 ¡La transformación apenas comienza! Seguimos trabajando por una educación digna y de calidad 💙📖#ParaSerFelices","📚✨ Recuperamos, remodelamos y entregamos Centro de Servicios Administrativos del barrio Panamericano 🏫✅, Este espacio, que por años estuvo en abandono, hoy vuelve a la vida para beneficiar a estudiantes, docentes y toda la comunidad académica de la Institución Educativa Julia Restrepo 🙌 🎉👩‍🏫👨‍🎓.🗣️ 💪🔧 ¡La transformación apenas comienza! Seguimos trabajando por una educación digna y de calidad 💙📖#ParaSerFelices",47,"04/04/2025 09:55",N/A,https://www.facebook.com/reel/1783409475837590/,0,0,Reels,,,,,Total,3907,2552,156,118,12,26,129,,129,,41995.512,12.286,0,0,
1105668031600528,100064720237286,"Alcaldía de Tuluá","#Seguridad | Hombre capturado en Tuluá por hurto a residencia en el barrio Popular.

Gracias al trabajo articulado con la comunidad y a la oportuna reacción de los uniformados, se logró la captura del sospechoso, quien, junto con tres cómplices (dos mujeres y un hombre), ingresó a una vivienda mediante la modalidad de engaño, sustrayendo la suma de $10.000.000 en efectivo. La información brindada por la ciudadanía permitió la incautación del vehículo en el que se movilizaban los delincuentes, quienes provenían de la ciudad de Medellín.

Lee la noticia completa: ⬇⬇⬇
",,0,"04/03/2025 15:47",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid036xNkmJrV8C9AbvQtHgLiC5D47hLxFpLnhAgFkfnCVd61fCW5g94tnNMvaSdq9ZH8l,0,0,Enlaces,,,,,Total,4973,3461,84,66,1,17,123,,25,98,,,,,
1105666528267345,100064720237286,"Alcaldía de Tuluá","🚔🏡 Ofensiva contra el hurto a residencias en Tuluá 🏡🚔

Gracias al trabajo conjunto entre la Administración Municipal, la comunidad y la  Policía Nacional, se logró la captura de un hombre implicado en un millonario robo en el barrio Popular. ⚖️🔒 #ParaSerFelices

Seguimos reforzando la seguridad y previniendo el delito para proteger a nuestros ciudadanos. ¡Denunciar hace la diferencia! 📢👀 #ParaSerFelices","🚔🏡 Ofensiva contra el hurto a residencias en Tuluá 🏡🚔

Gracias al trabajo conjunto entre la Administración Municipal, la comunidad y la  Policía Nacional, se logró la captura de un hombre implicado en un millonario robo en el barrio Popular. ⚖️🔒 #ParaSerFelices

Seguimos reforzando la seguridad y previniendo el delito para proteger a nuestros ciudadanos. ¡Denunciar hace la diferencia! 📢👀 #ParaSerFelices",67,"04/03/2025 15:44",uploaded,https://www.facebook.com/reel/675991668253589/,1,0,Reels,,,,,Total,3710,1550,163,121,7,35,88,,88,,40677.941,11.5,0,0,
1105649304935734,100064720237286,"Alcaldía de Tuluá","#Cultura | 21 comparsas llenarán de color y tradición el “Carnaval del Pueblo"".

Tras un riguroso proceso de inscripción y revisión del cumplimiento de los requisitos exigidos, 21 comparsas fueron elegidas entre un total de 31 postuladas. Estos grupos, conformados por talentosos colectivos artísticos y culturales, desfilarán por las principales calles de la ciudad, llenando de alegría y tradición el ¨Carnaval del Pueblo¨ con su creatividad, música y danza.

Lee la noticia completa:⬇⬇⬇
",,0,"04/03/2025 15:06",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid05ET515RvhBU39pDSfwW5pdGqdos3GZ3SW5ZHhiW94UMAup5MBhhLek1mAcwVkZWUl,0,0,Enlaces,,,,,Total,1317,881,44,33,0,11,21,,3,18,,,,,
1105342474966417,100064720237286,"Alcaldía de Tuluá","👮‍♂️🚔 Nuevo comandante del GAULA Valle llega a aportar seguridad a Tuluá 🚔👮‍♂️

El Mayor Elmer Rojas asume el mando con firmeza para combatir la extorsión y el secuestro en nuestro municipio. 💪🔒
Desde la @alcaldiatulua, le damos la bienvenida y seguimos firmes en la lucha por una Tuluá más segura. #ParaSerFelices🏡✨","👮‍♂️🚔 Nuevo comandante del GAULA Valle llega a aportar seguridad a Tuluá 🚔👮‍♂️

El Mayor Elmer Rojas asume el mando con firmeza para combatir la extorsión y el secuestro en nuestro municipio. 💪🔒
Desde la @alcaldiatulua, le damos la bienvenida y seguimos firmes en la lucha por una Tuluá más segura. #ParaSerFelices🏡✨",38,"04/03/2025 07:36",uploaded,https://www.facebook.com/reel/628816226976236/,1,0,Reels,,,,,Total,3139,1446,258,166,1,91,21,,21,,17844.146,6.088,0,0,
1104723025028362,100064720237286,"Alcaldía de Tuluá","#Noticias | Nuevo comandante del GAULA Valle llega a aportar seguridad al municipio de Tuluá. 

Su designación, efectiva desde el pasado 27 de marzo, responde al compromiso institucional de reforzar las estrategias de prevención, investigación y respuesta ante delitos que afectan la libertad personal. La experiencia del nuevo comandante será clave para continuar combatiendo los fenómenos delictivos que alteran la tranquilidad de las comunidades, especialmente en zonas priorizadas del centro del Valle.

Lee la noticia completa:⬇⬇⬇
",,0,"04/02/2025 15:45",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02FrPpYuEfGKWExzw88yMeyUiBksUCjQKsVvTPcNbcpHq2TPoN9F1efTMcbCLsnarzl,0,0,Enlaces,,,,,Total,3659,2531,59,46,1,12,45,,8,37,,,,,
1104666421700689,100064720237286,"Alcaldía de Tuluá","🌿💧 ¡Los humedales son vida! 💧🌿

En Tuluá tenemos tres humedales que juegan un papel clave en el equilibrio ambiental. 🌎✨ Descubre cuáles son y cómo podemos protegerlos juntos. 💚♻️

🔍➡️ Desliza para conocer más.  #ParaSerFelices",,0,"04/02/2025 14:47",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0wqoJb9ZFa3HGxPH2LyWMJN5L6kQDriF3M1aTfb8oy5jakzJiQUnJgKcGGUKpCT2ml,0,0,Fotos,,,,,Total,1962,1145,45,28,0,17,23,20,3,,,,,,
1104657261701605,100064720237286,"Alcaldía de Tuluá","#BienestarSocial | Gestora Social y Fundación Éxito se unen para apoyar a 100 madres gestantes del municipio.

El objetivo de esta iniciativa es mejorar la calidad de vida de las mujeres y sus bebés en sus primeros meses, brindándoles herramientas que contribuyan a un crecimiento saludable y a una crianza con mayores oportunidades. La estrategia prioriza a las mujeres que se encuentren clasificadas en los niveles A o B del Sisbén, buscando llegar a quienes más lo necesitan.

Lee la noticia completa: ⬇⬇⬇
",,0,"04/02/2025 14:30",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02eZo7KgbzBo6viaivLZSjJVkouVqdWwjVAsccRzGrbwjf7tDsyZXeUUvqxrNjkFPnl,0,0,Enlaces,,,,,Total,2280,1491,58,40,3,15,79,,20,59,,,,,
1104607635039901,100064720237286,"Alcaldía de Tuluá","#Hábitat | Canalización del río Tuluá se activa en dos frentes.

Los trabajos se están desarrollando en dos puntos estratégicos: el sector de Brisas del Valle, donde se ha ubicado una retro oruga y un equipo de volquetas para llevar a cabo la canalización y el acopio del material extraído del río; y el sector de Bomberos, una zona prioritaria debido a los constantes llamados de la comunidad por su alta vulnerabilidad a las inundaciones.

Lee la noticia completa: ⬇⬇⬇",,0,"04/02/2025 12:57",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02zRXSP23CmhtZaC4XHcEpYqByuz6i7J9GBWNLgpKhgtBWriKkykejpxFq7VtuWPP5l,0,0,Enlaces,,,,,Total,1574,1001,48,36,3,9,13,,3,10,,,,,
1104471105053554,100064720237286,"Alcaldía de Tuluá","🎭🎉 ¡21 comparsas seleccionadas para el Carnaval del Pueblo! 🎉🎭

Las inscripciones cerraron y ahora comienza la competencia 🔥💃🕺. Estos grupos darán todo su talento para llevarse los 10 MILLONES 💰 en el gran Carnaval del Pueblo, este 19 de junio en el marco de la 67 Feria de Tuluá:

✅Colegio San Pedro Claver - Galería
✅CEET - Galería
✅Escuela de baile Alquileres López ✅Productions - Galería
✅Academia de baile Pasión y Danza - Coliseo de Ferias
✅Colegio Mercantil - Lago Chilicote
✅Enlace Latino - Coliseo de Ferias
✅Escuela de baile Eclipse - Teatro Sarmiento
✅Sensación Rumbera - Puente de las Brujas
✅Love Dance - Casa de la Cultura
✅Dream Dancing Academia - Puente de las Brujas
✅Academia Ensamble - Teatro Sarmiento
✅Delegación Trujillo - Jardín Botánico
✅Fundación Chagualos - Parque de la Guagua
✅Carnaval del Príncipe - Galería
✅Fundación Tradición Mestiza - Puente de las Brujas
✅Grupo Cultural Manakin - Galería
✅Colores del Ritmo - Teatro Sarmiento
✅Grupo de Danzas Riofrío - Puente de las Brujas
✅Academia de Danza EMI - Puente de las Brujas
✅Grupo Son Cultura - Casa de la Cultura
✅Club de Porrismo, Baile y Gimnasia Xtreme - Lago Chilicote
✅Colegio San Francisco - Coliseo de Ferias

¿Estás listo para vivir la magia y la alegría del carnaval? 🎊✨ ¡Lo mejor está por llegar! #ParaSerFelices","🎭🎉 ¡21 comparsas seleccionadas para el Carnaval del Pueblo! 🎉🎭

Las inscripciones cerraron y ahora comienza la competencia 🔥💃🕺. Estos grupos darán todo su talento para llevarse los 10 MILLONES 💰 en el gran Carnaval del Pueblo, este 19 de junio en el marco de la 67 Feria de Tuluá:

✅Colegio San Pedro Claver - Galería
✅CEET - Galería
✅Escuela de baile Alquileres López ✅Productions - Galería
✅Academia de baile Pasión y Danza - Coliseo de Ferias
✅Colegio Mercantil - Lago Chilicote
✅Enlace Latino - Coliseo de Ferias
✅Escuela de baile Eclipse - Teatro Sarmiento
✅Sensación Rumbera - Puente de las Brujas
✅Love Dance - Casa de la Cultura
✅Dream Dancing Academia - Puente de las Brujas
✅Academia Ensamble - Teatro Sarmiento
✅Delegación Trujillo - Jardín Botánico
✅Fundación Chagualos - Parque de la Guagua
✅Carnaval del Príncipe - Galería
✅Fundación Tradición Mestiza - Puente de las Brujas
✅Grupo Cultural Manakin - Galería
✅Colores del Ritmo - Teatro Sarmiento
✅Grupo de Danzas Riofrío - Puente de las Brujas
✅Academia de Danza EMI - Puente de las Brujas
✅Grupo Son Cultura - Casa de la Cultura
✅Club de Porrismo, Baile y Gimnasia Xtreme - Lago Chilicote
✅Colegio San Francisco - Coliseo de Ferias

¿Estás listo para vivir la magia y la alegría del carnaval? 🎊✨ ¡Lo mejor está por llegar! #ParaSerFelices",34,"04/02/2025 09:27",uploaded,https://www.facebook.com/reel/1744191199748321/,0,0,Reels,,,,,Total,14130,10774,219,162,6,51,419,,418,1,73804.085,5.759,0,0,
1103804105120254,100064720237286,"Alcaldía de Tuluá","#MedioAmbiente | SEDAMA mejora visibilidad de semáforos con poda de árboles.

Esta intervención tiene como objetivo principal despejar la visibilidad en los semáforos, optimizando la movilidad y seguridad vial para peatones y conductores. La iniciativa responde a las solicitudes de la comunidad y se centra en áreas estratégicas del municipio donde las ramas altas y frondosas dificultaban la correcta visualización del cambio de luces.

Lee la noticia: ⬇️⬇️⬇️
",,0,"04/01/2025 18:52",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid0h1fJVQYVQr7ikL8wR2NbXQtoLxjnByfg2wGwinRsYubBh5vmfER8KnciW6QK3ztbl,0,0,Enlaces,,,,,Total,3050,2027,59,37,6,16,69,,41,28,,,,,
1103693938464604,100064720237286,"Alcaldía de Tuluá","🌊💪 ¡Canalización del río Tuluá se activa en dos frentes! 💙🏗️

En esta ocasión, el proceso seguirá en el sector Brisas del Valle y Bomberos Centro, buscando mitigar riesgos y evitar emergencias en esta temporada de lluvias. 🚜☔

🔹 Seguridad para la comunidad.
🔹 Respaldo de la CVC.
🔹 Atención al llamado ciudadano.

📢 ¡Juntos construimos una Tuluá más segura #ParaSerFelices! 💙","🌊💪 ¡Canalización del río Tuluá se activa en dos frentes! 💙🏗️

En esta ocasión, el proceso seguirá en el sector Brisas del Valle y Bomberos Centro, buscando mitigar riesgos y evitar emergencias en esta temporada de lluvias. 🚜☔

🔹 Seguridad para la comunidad.
🔹 Respaldo de la CVC.
🔹 Atención al llamado ciudadano.

📢 ¡Juntos construimos una Tuluá más segura #ParaSerFelices! 💙",32,"04/01/2025 16:48",N/A,https://www.facebook.com/reel/1321921998914495/,1,0,Reels,,,,,Total,3269,1751,250,153,9,88,65,,65,,21425.699,6.995,0,0,
1103490665151598,100064720237286,"Alcaldía de Tuluá","#Educación | Secretaría de Educación lidera estrategias para fortalecer la enseñanza en Tuluá.

Durante la reunión, encabezada por el secretario de Educación, Robert Posada Rosero , se revisaron estrategias clave y se destacó la importancia de las alianzas estratégicas que están permitiendo fortalecer el sistema educativo local. “Las cifras demuestran avances significativos y nuestro objetivo es seguir implementando acciones que beneficien a toda la comunidad educativa” , señaló Posada Rosero.

Lee la noticia: ⬇⬇⬇
",,0,"04/01/2025 10:15",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02sQ4ZhdUyBmaQH6rHpSZhD5JiYN9vUbGNtJcLwnJw1RLNUTeZQyqPRvwyVxUSrEVGl,0,0,Enlaces,,,,,Total,9315,5333,298,198,12,88,368,,142,226,,,,,
1103488625151802,100064720237286,"Alcaldía de Tuluá","#NoALaLimosna |  Alcaldía de Tuluá lanza campaña NO A LA LIMOSNA en comercio nocturno.

La campaña, que surge como respuesta a una solicitud del comercio nocturno, tiene como objetivo desalentar la práctica de la mendicidad y promover acciones que contribuyan a la dignificación de la población vulnerable. 

Lee la noticia:⬇⬇⬇
",,0,"04/01/2025 10:12",N/A,https://www.facebook.com/AlcaldiaDeTulua/posts/pfbid02p6BSz1h9idAKSRj6tTB9Ax1fQPjEsWASfYrYmrxU1iXduKdzdf7ofbDeEgQx3hZJl,0,0,Enlaces,,,,,Total,2703,1820,79,51,13,15,89,,62,27,,,,,
1103470135153651,100064720237286,"Alcaldía de Tuluá","🌟✨ ¡Iniciamos el Mes de la #NiñezFeliz en Tuluá! 🎈🎠

Llegó abril, un mes lleno de risas, juegos y alegría para todos los pequeños de nuestro municipio. 🏃‍♂️🎨🎶 ¡Prepárate para una gran celebración donde conectaremos con la naturaleza! #ParaSerFelices 💙🌿🌻","🌟✨ ¡Iniciamos el Mes de la #NiñezFeliz en Tuluá! 🎈🎠

Llegó abril, un mes lleno de risas, juegos y alegría para todos los pequeños de nuestro municipio. 🏃‍♂️🎨🎶 ¡Prepárate para una gran celebración donde conectaremos con la naturaleza! #ParaSerFelices 💙🌿🌻",39,"04/01/2025 09:42",uploaded,https://www.facebook.com/reel/688876623786034/,1,0,Reels,,,,,Total,2908,1610,180,130,0,50,62,,62,,24544.175,9.192,0,0,
1103468001820531,100064720237286,"Alcaldía de Tuluá","Alcaldía de Tuluá actualizó su foto de portada.",,0,"04/01/2025 09:39",N/A,https://www.facebook.com/photo.php?fbid=1103468001820531&set=a.404265015074170&type=3,0,0,Fotos,,,,,Total,271,179,51,39,4,8,9,,9,,,,,,
1102808555219809,100064720237286,"Alcaldía de Tuluá","🔊 ¿El exceso de ruido te molesta? 🚫🎧

Esta es una problemática que nos afecta a todos 😖 y es importante ponerle control. Si tienes una denuncia, ¡actúa! 📢⚖️

📍 Conoce aquí dónde puedes comunicarte y denunciar.
✅ El cambio comienza contigo. 💪🌎

#ParaSerFelices","🔊 ¿El exceso de ruido te molesta? 🚫🎧

Esta es una problemática que nos afecta a todos 😖 y es importante ponerle control. Si tienes una denuncia, ¡actúa! 📢⚖️

📍 Conoce aquí dónde puedes comunicarte y denunciar.
✅ El cambio comienza contigo. 💪🌎

#ParaSerFelices",50,"03/31/2025 16:52",uploaded,https://www.facebook.com/reel/668264469228593/,1,0,Reels,,,,,Total,4828,3334,146,85,26,35,332,,332,,58429.056,13.878,0,0,
